Order,PathIDs,Weight_of_path,Quarter,Route
9,130.0,316564,2018-Q3,Williamsburg_to_Jamaica
0,217.0,328431,2018-Q4,Williamsburg_to_Jamaica
1,17.0,328431,2018-Q4,Williamsburg_to_Jamaica
2,61.0,328431,2018-Q4,Williamsburg_to_Jamaica
3,225.0,328431,2018-Q4,Williamsburg_to_Jamaica
4,37.0,328431,2018-Q4,Williamsburg_to_Jamaica
5,80.0,328431,2018-Q4,Williamsburg_to_Jamaica
6,36.0,328431,2018-Q4,Williamsburg_to_Jamaica
7,96.0,328431,2018-Q4,Williamsburg_to_Jamaica
8,197.0,328431,2018-Q4,Williamsburg_to_Jamaica
9,130.0,328431,2018-Q4,Williamsburg_to_Jamaica
0,217.0,274015,2019-Q1,Williamsburg_to_Jamaica
1,17.0,274015,2019-Q1,Williamsburg_to_Jamaica
2,61.0,274015,2019-Q1,Williamsburg_to_Jamaica
3,225.0,274015,2019-Q1,Williamsburg_to_Jamaica
4,37.0,274015,2019-Q1,Williamsburg_to_Jamaica
5,80.0,274015,2019-Q1,Williamsburg_to_Jamaica
6,36.0,274015,2019-Q1,Williamsburg_to_Jamaica
7,96.0,274015,2019-Q1,Williamsburg_to_Jamaica
8,197.0,274015,2019-Q1,Williamsburg_to_Jamaica
9,130.0,274015,2019-Q1,Williamsburg_to_Jamaica
0,217.0,396523,2019-Q2,Williamsburg_to_Jamaica
1,17.0,396523,2019-Q2,Williamsburg_to_Jamaica
2,61.0,396523,2019-Q2,Williamsburg_to_Jamaica
3,225.0,396523,2019-Q2,Williamsburg_to_Jamaica
4,37.0,396523,2019-Q2,Williamsburg_to_Jamaica
5,80.0,396523,2019-Q2,Williamsburg_to_Jamaica
6,36.0,396523,2019-Q2,Williamsburg_to_Jamaica
7,96.0,396523,2019-Q2,Williamsburg_to_Jamaica
8,197.0,396523,2019-Q2,Williamsburg_to_Jamaica
9,130.0,396523,2019-Q2,Williamsburg_to_Jamaica
0,217.0,375113,2019-Q3,Williamsburg_to_Jamaica
1,17.0,375113,2019-Q3,Williamsburg_to_Jamaica
2,61.0,375113,2019-Q3,Williamsburg_to_Jamaica
3,225.0,375113,2019-Q3,Williamsburg_to_Jamaica
4,37.0,375113,2019-Q3,Williamsburg_to_Jamaica
5,80.0,375113,2019-Q3,Williamsburg_to_Jamaica
6,36.0,375113,2019-Q3,Williamsburg_to_Jamaica
7,96.0,375113,2019-Q3,Williamsburg_to_Jamaica
8,197.0,375113,2019-Q3,Williamsburg_to_Jamaica
9,130.0,375113,2019-Q3,Williamsburg_to_Jamaica
0,217.0,395558,2019-Q4,Williamsburg_to_Jamaica
1,17.0,395558,2019-Q4,Williamsburg_to_Jamaica
2,61.0,395558,2019-Q4,Williamsburg_to_Jamaica
3,225.0,395558,2019-Q4,Williamsburg_to_Jamaica
4,37.0,395558,2019-Q4,Williamsburg_to_Jamaica
5,80.0,395558,2019-Q4,Williamsburg_to_Jamaica
6,36.0,395558,2019-Q4,Williamsburg_to_Jamaica
7,96.0,395558,2019-Q4,Williamsburg_to_Jamaica
8,197.0,395558,2019-Q4,Williamsburg_to_Jamaica
9,130.0,395558,2019-Q4,Williamsburg_to_Jamaica
0,217.0,356127,2020-Q1,Williamsburg_to_Jamaica
1,17.0,356127,2020-Q1,Williamsburg_to_Jamaica
2,61.0,356127,2020-Q1,Williamsburg_to_Jamaica
3,225.0,356127,2020-Q1,Williamsburg_to_Jamaica
4,37.0,356127,2020-Q1,Williamsburg_to_Jamaica
5,80.0,356127,2020-Q1,Williamsburg_to_Jamaica
6,36.0,356127,2020-Q1,Williamsburg_to_Jamaica
7,96.0,356127,2020-Q1,Williamsburg_to_Jamaica
8,197.0,356127,2020-Q1,Williamsburg_to_Jamaica
9,130.0,356127,2020-Q1,Williamsburg_to_Jamaica
0,217.0,174347,2020-Q2,Williamsburg_to_Jamaica
1,17.0,174347,2020-Q2,Williamsburg_to_Jamaica
2,61.0,174347,2020-Q2,Williamsburg_to_Jamaica
3,225.0,174347,2020-Q2,Williamsburg_to_Jamaica
4,177.0,174347,2020-Q2,Williamsburg_to_Jamaica
5,35.0,174347,2020-Q2,Williamsburg_to_Jamaica
6,76.0,174347,2020-Q2,Williamsburg_to_Jamaica
7,124.0,174347,2020-Q2,Williamsburg_to_Jamaica
8,216.0,174347,2020-Q2,Williamsburg_to_Jamaica
9,130.0,174347,2020-Q2,Williamsburg_to_Jamaica
0,217.0,253414,2020-Q3,Williamsburg_to_Jamaica
1,17.0,253414,2020-Q3,Williamsburg_to_Jamaica
2,61.0,253414,2020-Q3,Williamsburg_to_Jamaica
3,225.0,253414,2020-Q3,Williamsburg_to_Jamaica
4,177.0,253414,2020-Q3,Williamsburg_to_Jamaica
5,35.0,253414,2020-Q3,Williamsburg_to_Jamaica
6,76.0,253414,2020-Q3,Williamsburg_to_Jamaica
7,124.0,253414,2020-Q3,Williamsburg_to_Jamaica
8,216.0,253414,2020-Q3,Williamsburg_to_Jamaica
9,130.0,253414,2020-Q3,Williamsburg_to_Jamaica
0,217.0,261184,2020-Q4,Williamsburg_to_Jamaica
1,17.0,261184,2020-Q4,Williamsburg_to_Jamaica
2,225.0,261184,2020-Q4,Williamsburg_to_Jamaica
3,61.0,261184,2020-Q4,Williamsburg_to_Jamaica
4,177.0,261184,2020-Q4,Williamsburg_to_Jamaica
5,35.0,261184,2020-Q4,Williamsburg_to_Jamaica
6,76.0,261184,2020-Q4,Williamsburg_to_Jamaica
7,124.0,261184,2020-Q4,Williamsburg_to_Jamaica
8,216.0,261184,2020-Q4,Williamsburg_to_Jamaica
9,130.0,261184,2020-Q4,Williamsburg_to_Jamaica
0,217.0,276362,2021-Q1,Williamsburg_to_Jamaica
1,17.0,276362,2021-Q1,Williamsburg_to_Jamaica
2,225.0,276362,2021-Q1,Williamsburg_to_Jamaica
3,61.0,276362,2021-Q1,Williamsburg_to_Jamaica
4,177.0,276362,2021-Q1,Williamsburg_to_Jamaica
5,35.0,276362,2021-Q1,Williamsburg_to_Jamaica
6,76.0,276362,2021-Q1,Williamsburg_to_Jamaica
7,124.0,276362,2021-Q1,Williamsburg_to_Jamaica
8,216.0,276362,2021-Q1,Williamsburg_to_Jamaica
9,130.0,276362,2021-Q1,Williamsburg_to_Jamaica
0,217.0,272735,2021-Q2,Williamsburg_to_Jamaica
1,17.0,272735,2021-Q2,Williamsburg_to_Jamaica
2,225.0,272735,2021-Q2,Williamsburg_to_Jamaica
3,61.0,272735,2021-Q2,Williamsburg_to_Jamaica
4,177.0,272735,2021-Q2,Williamsburg_to_Jamaica
5,35.0,272735,2021-Q2,Williamsburg_to_Jamaica
6,76.0,272735,2021-Q2,Williamsburg_to_Jamaica
7,124.0,272735,2021-Q2,Williamsburg_to_Jamaica
8,216.0,272735,2021-Q2,Williamsburg_to_Jamaica
9,130.0,272735,2021-Q2,Williamsburg_to_Jamaica
0,217.0,265832,2021-Q3,Williamsburg_to_Jamaica
1,17.0,265832,2021-Q3,Williamsburg_to_Jamaica
2,61.0,265832,2021-Q3,Williamsburg_to_Jamaica
3,225.0,265832,2021-Q3,Williamsburg_to_Jamaica
4,37.0,265832,2021-Q3,Williamsburg_to_Jamaica
5,80.0,265832,2021-Q3,Williamsburg_to_Jamaica
6,36.0,265832,2021-Q3,Williamsburg_to_Jamaica
7,96.0,265832,2021-Q3,Williamsburg_to_Jamaica
8,197.0,265832,2021-Q3,Williamsburg_to_Jamaica
9,130.0,265832,2021-Q3,Williamsburg_to_Jamaica
0,217.0,278060,2021-Q4,Williamsburg_to_Jamaica
1,17.0,278060,2021-Q4,Williamsburg_to_Jamaica
2,61.0,278060,2021-Q4,Williamsburg_to_Jamaica
3,225.0,278060,2021-Q4,Williamsburg_to_Jamaica
4,37.0,278060,2021-Q4,Williamsburg_to_Jamaica
5,80.0,278060,2021-Q4,Williamsburg_to_Jamaica
6,36.0,278060,2021-Q4,Williamsburg_to_Jamaica
7,96.0,278060,2021-Q4,Williamsburg_to_Jamaica
8,197.0,278060,2021-Q4,Williamsburg_to_Jamaica
9,130.0,278060,2021-Q4,Williamsburg_to_Jamaica
0,217.0,302093,2022-Q1,Williamsburg_to_Jamaica
1,17.0,302093,2022-Q1,Williamsburg_to_Jamaica
2,61.0,302093,2022-Q1,Williamsburg_to_Jamaica
3,225.0,302093,2022-Q1,Williamsburg_to_Jamaica
4,37.0,302093,2022-Q1,Williamsburg_to_Jamaica
5,80.0,302093,2022-Q1,Williamsburg_to_Jamaica
6,36.0,302093,2022-Q1,Williamsburg_to_Jamaica
7,96.0,302093,2022-Q1,Williamsburg_to_Jamaica
8,197.0,302093,2022-Q1,Williamsburg_to_Jamaica
9,130.0,302093,2022-Q1,Williamsburg_to_Jamaica
0,217.0,303021,2022-Q2,Williamsburg_to_Jamaica
1,17.0,303021,2022-Q2,Williamsburg_to_Jamaica
2,61.0,303021,2022-Q2,Williamsburg_to_Jamaica
3,225.0,303021,2022-Q2,Williamsburg_to_Jamaica
4,37.0,303021,2022-Q2,Williamsburg_to_Jamaica
5,80.0,303021,2022-Q2,Williamsburg_to_Jamaica
6,36.0,303021,2022-Q2,Williamsburg_to_Jamaica
7,96.0,303021,2022-Q2,Williamsburg_to_Jamaica
8,197.0,303021,2022-Q2,Williamsburg_to_Jamaica
9,130.0,303021,2022-Q2,Williamsburg_to_Jamaica
0,217.0,292653,2022-Q3,Williamsburg_to_Jamaica
1,17.0,292653,2022-Q3,Williamsburg_to_Jamaica
2,61.0,292653,2022-Q3,Williamsburg_to_Jamaica
3,225.0,292653,2022-Q3,Williamsburg_to_Jamaica
4,37.0,292653,2022-Q3,Williamsburg_to_Jamaica
5,80.0,292653,2022-Q3,Williamsburg_to_Jamaica
6,36.0,292653,2022-Q3,Williamsburg_to_Jamaica
7,96.0,292653,2022-Q3,Williamsburg_to_Jamaica
8,197.0,292653,2022-Q3,Williamsburg_to_Jamaica
9,130.0,292653,2022-Q3,Williamsburg_to_Jamaica
0,217.0,322340,2022-Q4,Williamsburg_to_Jamaica
1,17.0,322340,2022-Q4,Williamsburg_to_Jamaica
2,61.0,322340,2022-Q4,Williamsburg_to_Jamaica
3,225.0,322340,2022-Q4,Williamsburg_to_Jamaica
4,37.0,322340,2022-Q4,Williamsburg_to_Jamaica
5,80.0,322340,2022-Q4,Williamsburg_to_Jamaica
6,36.0,322340,2022-Q4,Williamsburg_to_Jamaica
7,96.0,322340,2022-Q4,Williamsburg_to_Jamaica
8,197.0,322340,2022-Q4,Williamsburg_to_Jamaica
9,130.0,322340,2022-Q4,Williamsburg_to_Jamaica
0,217.0,338872,2023-Q1,Williamsburg_to_Jamaica
1,17.0,338872,2023-Q1,Williamsburg_to_Jamaica
2,61.0,338872,2023-Q1,Williamsburg_to_Jamaica
3,225.0,338872,2023-Q1,Williamsburg_to_Jamaica
4,37.0,338872,2023-Q1,Williamsburg_to_Jamaica
5,80.0,338872,2023-Q1,Williamsburg_to_Jamaica
6,36.0,338872,2023-Q1,Williamsburg_to_Jamaica
7,96.0,338872,2023-Q1,Williamsburg_to_Jamaica
8,197.0,338872,2023-Q1,Williamsburg_to_Jamaica
9,130.0,338872,2023-Q1,Williamsburg_to_Jamaica
