Order,PathIDs,Weight_of_path,Quarter,Route
0,108.0,220915,2021-Q3,Gravesend_to_Canarsie
1,123.0,220915,2021-Q3,Gravesend_to_Canarsie
2,165.0,220915,2021-Q3,Gravesend_to_Canarsie
3,91.0,220915,2021-Q3,Gravesend_to_Canarsie
4,72.0,220915,2021-Q3,Gravesend_to_Canarsie
5,61.0,220915,2021-Q3,Gravesend_to_Canarsie
6,35.0,220915,2021-Q3,Gravesend_to_Canarsie
7,76.0,220915,2021-Q3,Gravesend_to_Canarsie
8,39.0,220915,2021-Q3,Gravesend_to_Canarsie
0,108.0,222349,2021-Q4,Gravesend_to_Canarsie
1,123.0,222349,2021-Q4,Gravesend_to_Canarsie
2,165.0,222349,2021-Q4,Gravesend_to_Canarsie
3,91.0,222349,2021-Q4,Gravesend_to_Canarsie
4,72.0,222349,2021-Q4,Gravesend_to_Canarsie
5,61.0,222349,2021-Q4,Gravesend_to_Canarsie
6,35.0,222349,2021-Q4,Gravesend_to_Canarsie
7,76.0,222349,2021-Q4,Gravesend_to_Canarsie
8,39.0,222349,2021-Q4,Gravesend_to_Canarsie
0,108.0,222365,2022-Q1,Gravesend_to_Canarsie
1,123.0,222365,2022-Q1,Gravesend_to_Canarsie
2,165.0,222365,2022-Q1,Gravesend_to_Canarsie
3,91.0,222365,2022-Q1,Gravesend_to_Canarsie
4,72.0,222365,2022-Q1,Gravesend_to_Canarsie
5,61.0,222365,2022-Q1,Gravesend_to_Canarsie
6,35.0,222365,2022-Q1,Gravesend_to_Canarsie
7,76.0,222365,2022-Q1,Gravesend_to_Canarsie
8,39.0,222365,2022-Q1,Gravesend_to_Canarsie
0,108.0,224803,2022-Q2,Gravesend_to_Canarsie
1,123.0,224803,2022-Q2,Gravesend_to_Canarsie
2,165.0,224803,2022-Q2,Gravesend_to_Canarsie
3,91.0,224803,2022-Q2,Gravesend_to_Canarsie
4,72.0,224803,2022-Q2,Gravesend_to_Canarsie
5,61.0,224803,2022-Q2,Gravesend_to_Canarsie
6,35.0,224803,2022-Q2,Gravesend_to_Canarsie
7,76.0,224803,2022-Q2,Gravesend_to_Canarsie
8,39.0,224803,2022-Q2,Gravesend_to_Canarsie
0,108.0,219182,2022-Q3,Gravesend_to_Canarsie
1,123.0,219182,2022-Q3,Gravesend_to_Canarsie
2,165.0,219182,2022-Q3,Gravesend_to_Canarsie
3,91.0,219182,2022-Q3,Gravesend_to_Canarsie
4,72.0,219182,2022-Q3,Gravesend_to_Canarsie
5,61.0,219182,2022-Q3,Gravesend_to_Canarsie
6,35.0,219182,2022-Q3,Gravesend_to_Canarsie
7,76.0,219182,2022-Q3,Gravesend_to_Canarsie
8,39.0,219182,2022-Q3,Gravesend_to_Canarsie
0,108.0,239163,2022-Q4,Gravesend_to_Canarsie
1,123.0,239163,2022-Q4,Gravesend_to_Canarsie
2,165.0,239163,2022-Q4,Gravesend_to_Canarsie
3,91.0,239163,2022-Q4,Gravesend_to_Canarsie
4,72.0,239163,2022-Q4,Gravesend_to_Canarsie
5,61.0,239163,2022-Q4,Gravesend_to_Canarsie
6,35.0,239163,2022-Q4,Gravesend_to_Canarsie
7,76.0,239163,2022-Q4,Gravesend_to_Canarsie
8,39.0,239163,2022-Q4,Gravesend_to_Canarsie
0,108.0,245026,2023-Q1,Gravesend_to_Canarsie
1,123.0,245026,2023-Q1,Gravesend_to_Canarsie
2,165.0,245026,2023-Q1,Gravesend_to_Canarsie
3,91.0,245026,2023-Q1,Gravesend_to_Canarsie
4,72.0,245026,2023-Q1,Gravesend_to_Canarsie
5,61.0,245026,2023-Q1,Gravesend_to_Canarsie
6,35.0,245026,2023-Q1,Gravesend_to_Canarsie
7,76.0,245026,2023-Q1,Gravesend_to_Canarsie
8,39.0,245026,2023-Q1,Gravesend_to_Canarsie
0,165.0,72489,2017-Q3,Midwood_to_SunsetPark
1,91.0,72489,2017-Q3,Midwood_to_SunsetPark
2,71.0,72489,2017-Q3,Midwood_to_SunsetPark
3,188.0,72489,2017-Q3,Midwood_to_SunsetPark
4,89.0,72489,2017-Q3,Midwood_to_SunsetPark
5,257.0,72489,2017-Q3,Midwood_to_SunsetPark
6,228.0,72489,2017-Q3,Midwood_to_SunsetPark
0,165.0,92659,2017-Q4,Midwood_to_SunsetPark
1,91.0,92659,2017-Q4,Midwood_to_SunsetPark
2,71.0,92659,2017-Q4,Midwood_to_SunsetPark
3,188.0,92659,2017-Q4,Midwood_to_SunsetPark
4,89.0,92659,2017-Q4,Midwood_to_SunsetPark
5,257.0,92659,2017-Q4,Midwood_to_SunsetPark
6,228.0,92659,2017-Q4,Midwood_to_SunsetPark
0,165.0,114269,2018-Q1,Midwood_to_SunsetPark
1,91.0,114269,2018-Q1,Midwood_to_SunsetPark
2,71.0,114269,2018-Q1,Midwood_to_SunsetPark
3,188.0,114269,2018-Q1,Midwood_to_SunsetPark
4,89.0,114269,2018-Q1,Midwood_to_SunsetPark
5,257.0,114269,2018-Q1,Midwood_to_SunsetPark
6,228.0,114269,2018-Q1,Midwood_to_SunsetPark
0,165.0,124363,2018-Q2,Midwood_to_SunsetPark
1,91.0,124363,2018-Q2,Midwood_to_SunsetPark
2,71.0,124363,2018-Q2,Midwood_to_SunsetPark
3,188.0,124363,2018-Q2,Midwood_to_SunsetPark
4,89.0,124363,2018-Q2,Midwood_to_SunsetPark
5,257.0,124363,2018-Q2,Midwood_to_SunsetPark
6,228.0,124363,2018-Q2,Midwood_to_SunsetPark
0,165.0,122924,2018-Q3,Midwood_to_SunsetPark
1,91.0,122924,2018-Q3,Midwood_to_SunsetPark
2,71.0,122924,2018-Q3,Midwood_to_SunsetPark
3,188.0,122924,2018-Q3,Midwood_to_SunsetPark
4,89.0,122924,2018-Q3,Midwood_to_SunsetPark
5,257.0,122924,2018-Q3,Midwood_to_SunsetPark
6,228.0,122924,2018-Q3,Midwood_to_SunsetPark
0,165.0,122947,2018-Q4,Midwood_to_SunsetPark
1,91.0,122947,2018-Q4,Midwood_to_SunsetPark
2,71.0,122947,2018-Q4,Midwood_to_SunsetPark
3,188.0,122947,2018-Q4,Midwood_to_SunsetPark
4,89.0,122947,2018-Q4,Midwood_to_SunsetPark
5,257.0,122947,2018-Q4,Midwood_to_SunsetPark
6,228.0,122947,2018-Q4,Midwood_to_SunsetPark
0,165.0,99682,2019-Q1,Midwood_to_SunsetPark
1,91.0,99682,2019-Q1,Midwood_to_SunsetPark
2,71.0,99682,2019-Q1,Midwood_to_SunsetPark
3,188.0,99682,2019-Q1,Midwood_to_SunsetPark
4,89.0,99682,2019-Q1,Midwood_to_SunsetPark
5,257.0,99682,2019-Q1,Midwood_to_SunsetPark
6,228.0,99682,2019-Q1,Midwood_to_SunsetPark
0,165.0,154830,2019-Q2,Midwood_to_SunsetPark
1,91.0,154830,2019-Q2,Midwood_to_SunsetPark
2,71.0,154830,2019-Q2,Midwood_to_SunsetPark
3,188.0,154830,2019-Q2,Midwood_to_SunsetPark
4,89.0,154830,2019-Q2,Midwood_to_SunsetPark
5,257.0,154830,2019-Q2,Midwood_to_SunsetPark
6,228.0,154830,2019-Q2,Midwood_to_SunsetPark
0,165.0,140804,2019-Q3,Midwood_to_SunsetPark
1,91.0,140804,2019-Q3,Midwood_to_SunsetPark
2,71.0,140804,2019-Q3,Midwood_to_SunsetPark
3,188.0,140804,2019-Q3,Midwood_to_SunsetPark
4,89.0,140804,2019-Q3,Midwood_to_SunsetPark
5,257.0,140804,2019-Q3,Midwood_to_SunsetPark
6,228.0,140804,2019-Q3,Midwood_to_SunsetPark
0,165.0,149964,2019-Q4,Midwood_to_SunsetPark
1,91.0,149964,2019-Q4,Midwood_to_SunsetPark
2,71.0,149964,2019-Q4,Midwood_to_SunsetPark
3,188.0,149964,2019-Q4,Midwood_to_SunsetPark
4,89.0,149964,2019-Q4,Midwood_to_SunsetPark
5,257.0,149964,2019-Q4,Midwood_to_SunsetPark
6,228.0,149964,2019-Q4,Midwood_to_SunsetPark
0,165.0,136542,2020-Q1,Midwood_to_SunsetPark
1,91.0,136542,2020-Q1,Midwood_to_SunsetPark
2,71.0,136542,2020-Q1,Midwood_to_SunsetPark
3,188.0,136542,2020-Q1,Midwood_to_SunsetPark
4,89.0,136542,2020-Q1,Midwood_to_SunsetPark
5,257.0,136542,2020-Q1,Midwood_to_SunsetPark
6,228.0,136542,2020-Q1,Midwood_to_SunsetPark
0,165.0,65972,2020-Q2,Midwood_to_SunsetPark
1,91.0,65972,2020-Q2,Midwood_to_SunsetPark
2,71.0,65972,2020-Q2,Midwood_to_SunsetPark
3,188.0,65972,2020-Q2,Midwood_to_SunsetPark
4,89.0,65972,2020-Q2,Midwood_to_SunsetPark
5,257.0,65972,2020-Q2,Midwood_to_SunsetPark
6,228.0,65972,2020-Q2,Midwood_to_SunsetPark
0,165.0,106634,2020-Q3,Midwood_to_SunsetPark
1,91.0,106634,2020-Q3,Midwood_to_SunsetPark
2,71.0,106634,2020-Q3,Midwood_to_SunsetPark
3,188.0,106634,2020-Q3,Midwood_to_SunsetPark
4,89.0,106634,2020-Q3,Midwood_to_SunsetPark
5,257.0,106634,2020-Q3,Midwood_to_SunsetPark
6,228.0,106634,2020-Q3,Midwood_to_SunsetPark
0,165.0,112681,2020-Q4,Midwood_to_SunsetPark
1,91.0,112681,2020-Q4,Midwood_to_SunsetPark
2,71.0,112681,2020-Q4,Midwood_to_SunsetPark
3,188.0,112681,2020-Q4,Midwood_to_SunsetPark
4,89.0,112681,2020-Q4,Midwood_to_SunsetPark
5,257.0,112681,2020-Q4,Midwood_to_SunsetPark
6,228.0,112681,2020-Q4,Midwood_to_SunsetPark
0,165.0,119222,2021-Q1,Midwood_to_SunsetPark
1,91.0,119222,2021-Q1,Midwood_to_SunsetPark
2,71.0,119222,2021-Q1,Midwood_to_SunsetPark
3,188.0,119222,2021-Q1,Midwood_to_SunsetPark
4,89.0,119222,2021-Q1,Midwood_to_SunsetPark
5,257.0,119222,2021-Q1,Midwood_to_SunsetPark
6,228.0,119222,2021-Q1,Midwood_to_SunsetPark
0,165.0,121087,2021-Q2,Midwood_to_SunsetPark
1,91.0,121087,2021-Q2,Midwood_to_SunsetPark
2,71.0,121087,2021-Q2,Midwood_to_SunsetPark
3,188.0,121087,2021-Q2,Midwood_to_SunsetPark
4,89.0,121087,2021-Q2,Midwood_to_SunsetPark
5,257.0,121087,2021-Q2,Midwood_to_SunsetPark
6,228.0,121087,2021-Q2,Midwood_to_SunsetPark
0,165.0,111922,2021-Q3,Midwood_to_SunsetPark
1,91.0,111922,2021-Q3,Midwood_to_SunsetPark
2,71.0,111922,2021-Q3,Midwood_to_SunsetPark
3,188.0,111922,2021-Q3,Midwood_to_SunsetPark
4,89.0,111922,2021-Q3,Midwood_to_SunsetPark
5,257.0,111922,2021-Q3,Midwood_to_SunsetPark
6,228.0,111922,2021-Q3,Midwood_to_SunsetPark
0,165.0,117765,2021-Q4,Midwood_to_SunsetPark
1,91.0,117765,2021-Q4,Midwood_to_SunsetPark
2,71.0,117765,2021-Q4,Midwood_to_SunsetPark
3,188.0,117765,2021-Q4,Midwood_to_SunsetPark
4,89.0,117765,2021-Q4,Midwood_to_SunsetPark
5,257.0,117765,2021-Q4,Midwood_to_SunsetPark
6,228.0,117765,2021-Q4,Midwood_to_SunsetPark
0,165.0,119134,2022-Q1,Midwood_to_SunsetPark
1,91.0,119134,2022-Q1,Midwood_to_SunsetPark
2,71.0,119134,2022-Q1,Midwood_to_SunsetPark
3,188.0,119134,2022-Q1,Midwood_to_SunsetPark
4,89.0,119134,2022-Q1,Midwood_to_SunsetPark
5,257.0,119134,2022-Q1,Midwood_to_SunsetPark
6,228.0,119134,2022-Q1,Midwood_to_SunsetPark
0,165.0,118922,2022-Q2,Midwood_to_SunsetPark
1,91.0,118922,2022-Q2,Midwood_to_SunsetPark
2,71.0,118922,2022-Q2,Midwood_to_SunsetPark
3,188.0,118922,2022-Q2,Midwood_to_SunsetPark
4,89.0,118922,2022-Q2,Midwood_to_SunsetPark
5,257.0,118922,2022-Q2,Midwood_to_SunsetPark
6,228.0,118922,2022-Q2,Midwood_to_SunsetPark
0,165.0,118905,2022-Q3,Midwood_to_SunsetPark
1,91.0,118905,2022-Q3,Midwood_to_SunsetPark
2,71.0,118905,2022-Q3,Midwood_to_SunsetPark
3,188.0,118905,2022-Q3,Midwood_to_SunsetPark
4,89.0,118905,2022-Q3,Midwood_to_SunsetPark
5,257.0,118905,2022-Q3,Midwood_to_SunsetPark
6,228.0,118905,2022-Q3,Midwood_to_SunsetPark
0,165.0,132514,2022-Q4,Midwood_to_SunsetPark
1,91.0,132514,2022-Q4,Midwood_to_SunsetPark
2,71.0,132514,2022-Q4,Midwood_to_SunsetPark
3,188.0,132514,2022-Q4,Midwood_to_SunsetPark
4,89.0,132514,2022-Q4,Midwood_to_SunsetPark
5,257.0,132514,2022-Q4,Midwood_to_SunsetPark
6,228.0,132514,2022-Q4,Midwood_to_SunsetPark
0,165.0,133093,2023-Q1,Midwood_to_SunsetPark
1,89.0,133093,2023-Q1,Midwood_to_SunsetPark
2,26.0,133093,2023-Q1,Midwood_to_SunsetPark
3,227.0,133093,2023-Q1,Midwood_to_SunsetPark
4,67.0,133093,2023-Q1,Midwood_to_SunsetPark
5,14.0,133093,2023-Q1,Midwood_to_SunsetPark
6,228.0,133093,2023-Q1,Midwood_to_SunsetPark
