Order,PathIDs,Weight_of_path,Quarter,Route
9,198.0,2395524.15,2020-Q3,Downtown_Brooklyn_to_Ridgewood
0,65.0,2353642.5599999996,2020-Q4,Downtown_Brooklyn_to_Ridgewood
1,97.0,2353642.5599999996,2020-Q4,Downtown_Brooklyn_to_Ridgewood
2,49.0,2353642.5599999996,2020-Q4,Downtown_Brooklyn_to_Ridgewood
3,61.0,2353642.5599999996,2020-Q4,Downtown_Brooklyn_to_Ridgewood
4,17.0,2353642.5599999996,2020-Q4,Downtown_Brooklyn_to_Ridgewood
5,225.0,2353642.5599999996,2020-Q4,Downtown_Brooklyn_to_Ridgewood
6,37.0,2353642.5599999996,2020-Q4,Downtown_Brooklyn_to_Ridgewood
7,36.0,2353642.5599999996,2020-Q4,Downtown_Brooklyn_to_Ridgewood
8,80.0,2353642.5599999996,2020-Q4,Downtown_Brooklyn_to_Ridgewood
9,198.0,2353642.5599999996,2020-Q4,Downtown_Brooklyn_to_Ridgewood
0,65.0,2717676.3600000003,2021-Q1,Downtown_Brooklyn_to_Ridgewood
1,97.0,2717676.3600000003,2021-Q1,Downtown_Brooklyn_to_Ridgewood
2,49.0,2717676.3600000003,2021-Q1,Downtown_Brooklyn_to_Ridgewood
3,61.0,2717676.3600000003,2021-Q1,Downtown_Brooklyn_to_Ridgewood
4,17.0,2717676.3600000003,2021-Q1,Downtown_Brooklyn_to_Ridgewood
5,225.0,2717676.3600000003,2021-Q1,Downtown_Brooklyn_to_Ridgewood
6,37.0,2717676.3600000003,2021-Q1,Downtown_Brooklyn_to_Ridgewood
7,80.0,2717676.3600000003,2021-Q1,Downtown_Brooklyn_to_Ridgewood
8,36.0,2717676.3600000003,2021-Q1,Downtown_Brooklyn_to_Ridgewood
9,198.0,2717676.3600000003,2021-Q1,Downtown_Brooklyn_to_Ridgewood
0,65.0,3532927.340000001,2021-Q2,Downtown_Brooklyn_to_Ridgewood
1,97.0,3532927.340000001,2021-Q2,Downtown_Brooklyn_to_Ridgewood
2,49.0,3532927.340000001,2021-Q2,Downtown_Brooklyn_to_Ridgewood
3,61.0,3532927.340000001,2021-Q2,Downtown_Brooklyn_to_Ridgewood
4,17.0,3532927.340000001,2021-Q2,Downtown_Brooklyn_to_Ridgewood
5,225.0,3532927.340000001,2021-Q2,Downtown_Brooklyn_to_Ridgewood
6,37.0,3532927.340000001,2021-Q2,Downtown_Brooklyn_to_Ridgewood
7,36.0,3532927.340000001,2021-Q2,Downtown_Brooklyn_to_Ridgewood
8,80.0,3532927.340000001,2021-Q2,Downtown_Brooklyn_to_Ridgewood
9,198.0,3532927.340000001,2021-Q2,Downtown_Brooklyn_to_Ridgewood
0,65.0,3460780.5400000005,2021-Q3,Downtown_Brooklyn_to_Ridgewood
1,97.0,3460780.5400000005,2021-Q3,Downtown_Brooklyn_to_Ridgewood
2,49.0,3460780.5400000005,2021-Q3,Downtown_Brooklyn_to_Ridgewood
3,61.0,3460780.5400000005,2021-Q3,Downtown_Brooklyn_to_Ridgewood
4,17.0,3460780.5400000005,2021-Q3,Downtown_Brooklyn_to_Ridgewood
5,225.0,3460780.5400000005,2021-Q3,Downtown_Brooklyn_to_Ridgewood
6,37.0,3460780.5400000005,2021-Q3,Downtown_Brooklyn_to_Ridgewood
7,36.0,3460780.5400000005,2021-Q3,Downtown_Brooklyn_to_Ridgewood
8,80.0,3460780.5400000005,2021-Q3,Downtown_Brooklyn_to_Ridgewood
9,198.0,3460780.5400000005,2021-Q3,Downtown_Brooklyn_to_Ridgewood
0,65.0,3270036.6999999997,2021-Q4,Downtown_Brooklyn_to_Ridgewood
1,97.0,3270036.6999999997,2021-Q4,Downtown_Brooklyn_to_Ridgewood
2,49.0,3270036.6999999997,2021-Q4,Downtown_Brooklyn_to_Ridgewood
3,61.0,3270036.6999999997,2021-Q4,Downtown_Brooklyn_to_Ridgewood
4,17.0,3270036.6999999997,2021-Q4,Downtown_Brooklyn_to_Ridgewood
5,225.0,3270036.6999999997,2021-Q4,Downtown_Brooklyn_to_Ridgewood
6,37.0,3270036.6999999997,2021-Q4,Downtown_Brooklyn_to_Ridgewood
7,80.0,3270036.6999999997,2021-Q4,Downtown_Brooklyn_to_Ridgewood
8,36.0,3270036.6999999997,2021-Q4,Downtown_Brooklyn_to_Ridgewood
9,198.0,3270036.6999999997,2021-Q4,Downtown_Brooklyn_to_Ridgewood
0,65.0,3239212.27,2022-Q1,Downtown_Brooklyn_to_Ridgewood
1,97.0,3239212.27,2022-Q1,Downtown_Brooklyn_to_Ridgewood
2,49.0,3239212.27,2022-Q1,Downtown_Brooklyn_to_Ridgewood
3,61.0,3239212.27,2022-Q1,Downtown_Brooklyn_to_Ridgewood
4,17.0,3239212.27,2022-Q1,Downtown_Brooklyn_to_Ridgewood
5,225.0,3239212.27,2022-Q1,Downtown_Brooklyn_to_Ridgewood
6,37.0,3239212.27,2022-Q1,Downtown_Brooklyn_to_Ridgewood
7,36.0,3239212.27,2022-Q1,Downtown_Brooklyn_to_Ridgewood
8,80.0,3239212.27,2022-Q1,Downtown_Brooklyn_to_Ridgewood
9,198.0,3239212.27,2022-Q1,Downtown_Brooklyn_to_Ridgewood
0,65.0,3665523.59,2022-Q2,Downtown_Brooklyn_to_Ridgewood
1,97.0,3665523.59,2022-Q2,Downtown_Brooklyn_to_Ridgewood
2,49.0,3665523.59,2022-Q2,Downtown_Brooklyn_to_Ridgewood
3,61.0,3665523.59,2022-Q2,Downtown_Brooklyn_to_Ridgewood
4,17.0,3665523.59,2022-Q2,Downtown_Brooklyn_to_Ridgewood
5,225.0,3665523.59,2022-Q2,Downtown_Brooklyn_to_Ridgewood
6,37.0,3665523.59,2022-Q2,Downtown_Brooklyn_to_Ridgewood
7,36.0,3665523.59,2022-Q2,Downtown_Brooklyn_to_Ridgewood
8,80.0,3665523.59,2022-Q2,Downtown_Brooklyn_to_Ridgewood
9,198.0,3665523.59,2022-Q2,Downtown_Brooklyn_to_Ridgewood
0,65.0,3396294.71,2022-Q3,Downtown_Brooklyn_to_Ridgewood
1,97.0,3396294.71,2022-Q3,Downtown_Brooklyn_to_Ridgewood
2,49.0,3396294.71,2022-Q3,Downtown_Brooklyn_to_Ridgewood
3,61.0,3396294.71,2022-Q3,Downtown_Brooklyn_to_Ridgewood
4,17.0,3396294.71,2022-Q3,Downtown_Brooklyn_to_Ridgewood
5,225.0,3396294.71,2022-Q3,Downtown_Brooklyn_to_Ridgewood
6,37.0,3396294.71,2022-Q3,Downtown_Brooklyn_to_Ridgewood
7,36.0,3396294.71,2022-Q3,Downtown_Brooklyn_to_Ridgewood
8,80.0,3396294.71,2022-Q3,Downtown_Brooklyn_to_Ridgewood
9,198.0,3396294.71,2022-Q3,Downtown_Brooklyn_to_Ridgewood
0,65.0,3681124.2399999998,2022-Q4,Downtown_Brooklyn_to_Ridgewood
1,97.0,3681124.2399999998,2022-Q4,Downtown_Brooklyn_to_Ridgewood
2,49.0,3681124.2399999998,2022-Q4,Downtown_Brooklyn_to_Ridgewood
3,61.0,3681124.2399999998,2022-Q4,Downtown_Brooklyn_to_Ridgewood
4,17.0,3681124.2399999998,2022-Q4,Downtown_Brooklyn_to_Ridgewood
5,225.0,3681124.2399999998,2022-Q4,Downtown_Brooklyn_to_Ridgewood
6,37.0,3681124.2399999998,2022-Q4,Downtown_Brooklyn_to_Ridgewood
7,36.0,3681124.2399999998,2022-Q4,Downtown_Brooklyn_to_Ridgewood
8,80.0,3681124.2399999998,2022-Q4,Downtown_Brooklyn_to_Ridgewood
9,198.0,3681124.2399999998,2022-Q4,Downtown_Brooklyn_to_Ridgewood
0,65.0,3542696.3299999996,2023-Q1,Downtown_Brooklyn_to_Ridgewood
1,97.0,3542696.3299999996,2023-Q1,Downtown_Brooklyn_to_Ridgewood
2,49.0,3542696.3299999996,2023-Q1,Downtown_Brooklyn_to_Ridgewood
3,17.0,3542696.3299999996,2023-Q1,Downtown_Brooklyn_to_Ridgewood
4,61.0,3542696.3299999996,2023-Q1,Downtown_Brooklyn_to_Ridgewood
5,225.0,3542696.3299999996,2023-Q1,Downtown_Brooklyn_to_Ridgewood
6,37.0,3542696.3299999996,2023-Q1,Downtown_Brooklyn_to_Ridgewood
7,36.0,3542696.3299999996,2023-Q1,Downtown_Brooklyn_to_Ridgewood
8,80.0,3542696.3299999996,2023-Q1,Downtown_Brooklyn_to_Ridgewood
9,198.0,3542696.3299999996,2023-Q1,Downtown_Brooklyn_to_Ridgewood
0,256.0,1140213.82,2019-Q1,Williamsburg_to_Lower_East_Side
1,80.0,1140213.82,2019-Q1,Williamsburg_to_Lower_East_Side
2,112.0,1140213.82,2019-Q1,Williamsburg_to_Lower_East_Side
3,255.0,1140213.82,2019-Q1,Williamsburg_to_Lower_East_Side
4,4.0,1140213.82,2019-Q1,Williamsburg_to_Lower_East_Side
5,79.0,1140213.82,2019-Q1,Williamsburg_to_Lower_East_Side
6,148.0,1140213.82,2019-Q1,Williamsburg_to_Lower_East_Side
0,256.0,1666834.3800000001,2019-Q2,Williamsburg_to_Lower_East_Side
1,80.0,1666834.3800000001,2019-Q2,Williamsburg_to_Lower_East_Side
2,112.0,1666834.3800000001,2019-Q2,Williamsburg_to_Lower_East_Side
3,255.0,1666834.3800000001,2019-Q2,Williamsburg_to_Lower_East_Side
4,4.0,1666834.3800000001,2019-Q2,Williamsburg_to_Lower_East_Side
5,79.0,1666834.3800000001,2019-Q2,Williamsburg_to_Lower_East_Side
6,148.0,1666834.3800000001,2019-Q2,Williamsburg_to_Lower_East_Side
0,256.0,1478247.2599999998,2019-Q3,Williamsburg_to_Lower_East_Side
1,80.0,1478247.2599999998,2019-Q3,Williamsburg_to_Lower_East_Side
2,112.0,1478247.2599999998,2019-Q3,Williamsburg_to_Lower_East_Side
3,255.0,1478247.2599999998,2019-Q3,Williamsburg_to_Lower_East_Side
4,4.0,1478247.2599999998,2019-Q3,Williamsburg_to_Lower_East_Side
5,79.0,1478247.2599999998,2019-Q3,Williamsburg_to_Lower_East_Side
6,148.0,1478247.2599999998,2019-Q3,Williamsburg_to_Lower_East_Side
0,256.0,1842533.2699999998,2019-Q4,Williamsburg_to_Lower_East_Side
1,80.0,1842533.2699999998,2019-Q4,Williamsburg_to_Lower_East_Side
2,112.0,1842533.2699999998,2019-Q4,Williamsburg_to_Lower_East_Side
3,255.0,1842533.2699999998,2019-Q4,Williamsburg_to_Lower_East_Side
4,4.0,1842533.2699999998,2019-Q4,Williamsburg_to_Lower_East_Side
5,79.0,1842533.2699999998,2019-Q4,Williamsburg_to_Lower_East_Side
6,148.0,1842533.2699999998,2019-Q4,Williamsburg_to_Lower_East_Side
0,256.0,1502797.98,2020-Q1,Williamsburg_to_Lower_East_Side
1,80.0,1502797.98,2020-Q1,Williamsburg_to_Lower_East_Side
2,112.0,1502797.98,2020-Q1,Williamsburg_to_Lower_East_Side
3,255.0,1502797.98,2020-Q1,Williamsburg_to_Lower_East_Side
4,4.0,1502797.98,2020-Q1,Williamsburg_to_Lower_East_Side
5,79.0,1502797.98,2020-Q1,Williamsburg_to_Lower_East_Side
6,148.0,1502797.98,2020-Q1,Williamsburg_to_Lower_East_Side
0,256.0,279592.65,2020-Q2,Williamsburg_to_Lower_East_Side
1,217.0,279592.65,2020-Q2,Williamsburg_to_Lower_East_Side
2,17.0,279592.65,2020-Q2,Williamsburg_to_Lower_East_Side
3,80.0,279592.65,2020-Q2,Williamsburg_to_Lower_East_Side
4,255.0,279592.65,2020-Q2,Williamsburg_to_Lower_East_Side
5,4.0,279592.65,2020-Q2,Williamsburg_to_Lower_East_Side
6,148.0,279592.65,2020-Q2,Williamsburg_to_Lower_East_Side
0,256.0,690324.13,2020-Q3,Williamsburg_to_Lower_East_Side
1,80.0,690324.13,2020-Q3,Williamsburg_to_Lower_East_Side
2,112.0,690324.13,2020-Q3,Williamsburg_to_Lower_East_Side
3,255.0,690324.13,2020-Q3,Williamsburg_to_Lower_East_Side
4,4.0,690324.13,2020-Q3,Williamsburg_to_Lower_East_Side
5,79.0,690324.13,2020-Q3,Williamsburg_to_Lower_East_Side
6,148.0,690324.13,2020-Q3,Williamsburg_to_Lower_East_Side
0,256.0,772437.62,2020-Q4,Williamsburg_to_Lower_East_Side
1,80.0,772437.62,2020-Q4,Williamsburg_to_Lower_East_Side
2,112.0,772437.62,2020-Q4,Williamsburg_to_Lower_East_Side
3,255.0,772437.62,2020-Q4,Williamsburg_to_Lower_East_Side
4,4.0,772437.62,2020-Q4,Williamsburg_to_Lower_East_Side
5,79.0,772437.62,2020-Q4,Williamsburg_to_Lower_East_Side
6,148.0,772437.62,2020-Q4,Williamsburg_to_Lower_East_Side
0,256.0,919959.3700000001,2021-Q1,Williamsburg_to_Lower_East_Side
1,80.0,919959.3700000001,2021-Q1,Williamsburg_to_Lower_East_Side
2,112.0,919959.3700000001,2021-Q1,Williamsburg_to_Lower_East_Side
3,255.0,919959.3700000001,2021-Q1,Williamsburg_to_Lower_East_Side
4,4.0,919959.3700000001,2021-Q1,Williamsburg_to_Lower_East_Side
5,79.0,919959.3700000001,2021-Q1,Williamsburg_to_Lower_East_Side
6,148.0,919959.3700000001,2021-Q1,Williamsburg_to_Lower_East_Side
0,256.0,1430324.3699999996,2021-Q2,Williamsburg_to_Lower_East_Side
1,80.0,1430324.3699999996,2021-Q2,Williamsburg_to_Lower_East_Side
2,112.0,1430324.3699999996,2021-Q2,Williamsburg_to_Lower_East_Side
3,255.0,1430324.3699999996,2021-Q2,Williamsburg_to_Lower_East_Side
4,4.0,1430324.3699999996,2021-Q2,Williamsburg_to_Lower_East_Side
5,79.0,1430324.3699999996,2021-Q2,Williamsburg_to_Lower_East_Side
6,148.0,1430324.3699999996,2021-Q2,Williamsburg_to_Lower_East_Side
0,256.0,1662596.93,2021-Q3,Williamsburg_to_Lower_East_Side
1,80.0,1662596.93,2021-Q3,Williamsburg_to_Lower_East_Side
2,112.0,1662596.93,2021-Q3,Williamsburg_to_Lower_East_Side
3,255.0,1662596.93,2021-Q3,Williamsburg_to_Lower_East_Side
4,4.0,1662596.93,2021-Q3,Williamsburg_to_Lower_East_Side
5,79.0,1662596.93,2021-Q3,Williamsburg_to_Lower_East_Side
6,148.0,1662596.93,2021-Q3,Williamsburg_to_Lower_East_Side
0,256.0,1634500.09,2021-Q4,Williamsburg_to_Lower_East_Side
1,80.0,1634500.09,2021-Q4,Williamsburg_to_Lower_East_Side
2,112.0,1634500.09,2021-Q4,Williamsburg_to_Lower_East_Side
3,255.0,1634500.09,2021-Q4,Williamsburg_to_Lower_East_Side
4,4.0,1634500.09,2021-Q4,Williamsburg_to_Lower_East_Side
5,79.0,1634500.09,2021-Q4,Williamsburg_to_Lower_East_Side
6,148.0,1634500.09,2021-Q4,Williamsburg_to_Lower_East_Side
0,256.0,1730526.02,2022-Q1,Williamsburg_to_Lower_East_Side
1,80.0,1730526.02,2022-Q1,Williamsburg_to_Lower_East_Side
2,112.0,1730526.02,2022-Q1,Williamsburg_to_Lower_East_Side
3,255.0,1730526.02,2022-Q1,Williamsburg_to_Lower_East_Side
4,4.0,1730526.02,2022-Q1,Williamsburg_to_Lower_East_Side
5,79.0,1730526.02,2022-Q1,Williamsburg_to_Lower_East_Side
6,148.0,1730526.02,2022-Q1,Williamsburg_to_Lower_East_Side
0,256.0,1929763.53,2022-Q2,Williamsburg_to_Lower_East_Side
1,80.0,1929763.53,2022-Q2,Williamsburg_to_Lower_East_Side
2,112.0,1929763.53,2022-Q2,Williamsburg_to_Lower_East_Side
3,255.0,1929763.53,2022-Q2,Williamsburg_to_Lower_East_Side
4,4.0,1929763.53,2022-Q2,Williamsburg_to_Lower_East_Side
5,79.0,1929763.53,2022-Q2,Williamsburg_to_Lower_East_Side
6,148.0,1929763.53,2022-Q2,Williamsburg_to_Lower_East_Side
0,256.0,1756221.4,2022-Q3,Williamsburg_to_Lower_East_Side
1,80.0,1756221.4,2022-Q3,Williamsburg_to_Lower_East_Side
2,112.0,1756221.4,2022-Q3,Williamsburg_to_Lower_East_Side
3,255.0,1756221.4,2022-Q3,Williamsburg_to_Lower_East_Side
4,4.0,1756221.4,2022-Q3,Williamsburg_to_Lower_East_Side
5,79.0,1756221.4,2022-Q3,Williamsburg_to_Lower_East_Side
6,148.0,1756221.4,2022-Q3,Williamsburg_to_Lower_East_Side
0,256.0,2002512.2300000002,2022-Q4,Williamsburg_to_Lower_East_Side
1,80.0,2002512.2300000002,2022-Q4,Williamsburg_to_Lower_East_Side
2,112.0,2002512.2300000002,2022-Q4,Williamsburg_to_Lower_East_Side
3,255.0,2002512.2300000002,2022-Q4,Williamsburg_to_Lower_East_Side
4,4.0,2002512.2300000002,2022-Q4,Williamsburg_to_Lower_East_Side
5,79.0,2002512.2300000002,2022-Q4,Williamsburg_to_Lower_East_Side
6,148.0,2002512.2300000002,2022-Q4,Williamsburg_to_Lower_East_Side
0,256.0,1892871.17,2023-Q1,Williamsburg_to_Lower_East_Side
1,80.0,1892871.17,2023-Q1,Williamsburg_to_Lower_East_Side
2,112.0,1892871.17,2023-Q1,Williamsburg_to_Lower_East_Side
3,255.0,1892871.17,2023-Q1,Williamsburg_to_Lower_East_Side
4,4.0,1892871.17,2023-Q1,Williamsburg_to_Lower_East_Side
5,79.0,1892871.17,2023-Q1,Williamsburg_to_Lower_East_Side
6,148.0,1892871.17,2023-Q1,Williamsburg_to_Lower_East_Side
0,188.0,1302728.05,2019-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,1302728.05,2019-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,1302728.05,2019-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,1302728.05,2019-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,1302728.05,2019-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,1302728.05,2019-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,1302728.05,2019-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,2039368.69,2019-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2039368.69,2019-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,2039368.69,2019-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,2039368.69,2019-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,2039368.69,2019-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,2039368.69,2019-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2039368.69,2019-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,1771944.8199999998,2019-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,1771944.8199999998,2019-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,1771944.8199999998,2019-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,1771944.8199999998,2019-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,1771944.8199999998,2019-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,1771944.8199999998,2019-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,1771944.8199999998,2019-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,2025010.2599999998,2019-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2025010.2599999998,2019-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,2025010.2599999998,2019-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,2025010.2599999998,2019-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,2025010.2599999998,2019-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,2025010.2599999998,2019-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2025010.2599999998,2019-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,1963590.6500000001,2020-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,1963590.6500000001,2020-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,1963590.6500000001,2020-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,1963590.6500000001,2020-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,1963590.6500000001,2020-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,1963590.6500000001,2020-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,1963590.6500000001,2020-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,1312283.4800000002,2020-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,1312283.4800000002,2020-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,1312283.4800000002,2020-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,1312283.4800000002,2020-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,1312283.4800000002,2020-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,1312283.4800000002,2020-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,1312283.4800000002,2020-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,2016381.72,2020-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2016381.72,2020-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,2016381.72,2020-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,2016381.72,2020-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,2016381.72,2020-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,2016381.72,2020-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2016381.72,2020-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,1859693.3399999999,2020-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,1859693.3399999999,2020-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,1859693.3399999999,2020-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,1859693.3399999999,2020-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,1859693.3399999999,2020-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,1859693.3399999999,2020-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,1859693.3399999999,2020-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,2144093.6799999997,2021-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2144093.6799999997,2021-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,2144093.6799999997,2021-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,2144093.6799999997,2021-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,2144093.6799999997,2021-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,2144093.6799999997,2021-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2144093.6799999997,2021-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,2361240.8600000003,2021-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2361240.8600000003,2021-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,2361240.8600000003,2021-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,2361240.8600000003,2021-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,2361240.8600000003,2021-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,2361240.8600000003,2021-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2361240.8600000003,2021-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,2204296.03,2021-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2204296.03,2021-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
2,35.0,2204296.03,2021-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
3,76.0,2204296.03,2021-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
4,39.0,2204296.03,2021-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
5,91.0,2204296.03,2021-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2204296.03,2021-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,2061074.47,2021-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2061074.47,2021-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
2,35.0,2061074.47,2021-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
3,76.0,2061074.47,2021-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
4,39.0,2061074.47,2021-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
5,91.0,2061074.47,2021-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2061074.47,2021-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,1906327.28,2022-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,1906327.28,2022-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
2,35.0,1906327.28,2022-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
3,76.0,1906327.28,2022-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
4,39.0,1906327.28,2022-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
5,91.0,1906327.28,2022-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,1906327.28,2022-Q1,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,2106151.59,2022-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2106151.59,2022-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,2106151.59,2022-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,2106151.59,2022-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,2106151.59,2022-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,2106151.59,2022-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2106151.59,2022-Q2,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,2035651.8800000001,2022-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2035651.8800000001,2022-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,2035651.8800000001,2022-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,2035651.8800000001,2022-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,2035651.8800000001,2022-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,2035651.8800000001,2022-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2035651.8800000001,2022-Q3,Prospect_Lefferts_Garden_to_Bergen_Beach
0,188.0,2142657.44,2022-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
1,72.0,2142657.44,2022-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
2,61.0,2142657.44,2022-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
3,35.0,2142657.44,2022-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
4,76.0,2142657.44,2022-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
5,39.0,2142657.44,2022-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
6,155.0,2142657.44,2022-Q4,Prospect_Lefferts_Garden_to_Bergen_Beach
